year,site_type,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,log_backlog_cost
24_25,Community hospital (with inpatient beds),5927.0,14559.0,113.0,1242476.0,3776.0,0.0,0.0,100.0,0.0,0.0,0,2215858.0,66.709,54.62787027027027,-2.8327162162162165,0,0,0,0,0,0,0,0,0,0,14.61115069666611
24_25,Community hospital (with inpatient beds),1130.0,2756.0,0.0,357625.0,1312.0,0.0,0.0,100.0,0.0,0.0,0,20830.0,49.414,54.96665833333333,-2.7071083333333337,0,0,0,0,0,0,0,0,0,0,9.944197540783914
24_25,Non inpatient,1298.0,3295.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,130788.0,64.386,54.89065,-2.92565,0,1,1,1,1,0,0,0,0,0,11.781340616609485
24_25,General acute hospital,53535.0,134106.0,11272.0,12025380.0,43315.0,0.0,0.0,31.0,0.0,0.0,0,10001079.0,38.392,54.55781666666667,-3.5837,0,0,0,0,0,0,0,0,0,0,16.11820364512674
24_25,Non inpatient,1393.0,3535.0,0.0,292143.0,355.0,0.0,0.0,0.0,0.0,0.0,0,222556.0,81.69999999999999,54.2129,-3.304775,0,0,0,0,0,0,0,0,0,0,12.312938527555277
24_25,Non inpatient,1552.0,3720.0,0.0,151042.0,1154.0,0.0,0.0,0.0,0.0,0.0,0,431906.0,40.0,54.90756666666667,-2.9407666666666668,0,0,0,0,0,0,0,1,0,0,12.975965566272883
24_25,Other Reportable Site,4974.0,12520.0,0.0,196938.0,268.0,0.0,0.0,83.0,0.0,0.0,0,92578.0,22.448,54.89065,-2.92565,0,0,0,0,0,0,0,0,0,0,11.435817613057926
24_25,Non inpatient,645.0,1638.0,0.0,210307.0,1067.0,0.0,0.0,2.0,0.0,0.0,0,564693.0,72.745,54.798,-2.4146,0,0,0,0,0,0,0,0,0,0,13.244039270493802
24_25,Non inpatient,3162.0,8025.0,0.0,650968.0,932.0,0.0,0.0,3.0,0.0,0.0,0,1839238.0,93.391,54.80357826086957,-3.161617391304348,0,0,0,0,0,0,0,0,0,0,14.424862457077973
24_25,General acute hospital,85794.0,200758.0,39000.0,29560554.0,153300.0,0.0,0.0,90.0,0.0,0.0,0,53839504.0,53.248999999999995,52.407900000000005,-0.7116000000000001,0,0,0,0,0,0,0,0,0,0,17.80151804935061
24_25,General acute hospital,110624.0,328807.0,9200.0,48413762.0,157736.0,0.0,0.0,50.0,0.0,3.0,0,41393653.0,54.111,52.25,-0.8833,0,0,0,0,0,0,0,0,0,0,17.538638142022037
24_25,Mental Health (including Specialist services),3000.0,7281.0,0.0,216811.0,892.0,0.0,0.0,0.0,0.0,0.0,0,0.0,62.5,51.6242,-0.7453,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Mental Health (including Specialist services),1444.0,3610.0,0.0,170595.0,897.0,0.0,0.0,100.0,0.0,0.0,0,9006.0,90.0,52.0617,-1.34125,0,0,0,0,0,0,0,0,0,0,9.105757331783742
24_25,Mental Health (including Specialist services),1225.0,3063.0,0.0,7221.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,52.0617,-1.34125,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,1595.0,3988.0,0.0,149529.0,627.0,0.0,0.0,0.0,0.0,0.0,0,164476.0,60.0,51.723725,-1.224375,0,0,0,0,0,0,0,0,0,0,12.010526021782988
24_25,Mental Health (including Specialist services),2119.0,4590.0,0.0,652276.0,114.0,0.0,0.0,35.0,0.0,0.0,0,88632.0,100.0,51.723725,-1.224375,0,0,0,0,0,0,0,0,0,0,11.392259527743594
24_25,Mental Health (including Specialist services),14813.0,40958.0,0.0,3209380.0,35521.0,0.0,0.0,29.0,0.0,0.0,0,6606268.0,18.6,51.723725,-1.224375,0,0,0,0,0,0,0,0,0,0,15.703529604660883
24_25,Mental Health (including Specialist services),17070.0,51211.0,0.0,2888300.0,24146.0,0.0,0.0,34.0,0.0,0.0,0,2325890.0,79.7,51.78040000000001,-1.2171666666666667,0,0,0,0,0,0,0,0,0,0,14.65961374939779
24_25,Mental Health (including Specialist services),939.0,2348.0,0.0,59833.0,0.0,0.0,0.0,100.0,0.0,0.0,0,405335.0,100.0,52.0617,-1.34125,0,0,0,0,0,0,0,0,0,0,12.912471631765866
24_25,Mental Health (including Specialist services),2914.0,6480.0,0.0,537555.0,0.0,0.0,0.0,100.0,0.0,0.0,0,549456.0,20.0,51.78040000000001,-1.2171666666666667,0,0,0,0,0,0,0,0,0,0,13.216685796806656
24_25,Mental Health (including Specialist services),2279.0,9335.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,38.5,52.0292,-0.7279,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Community hospital (with inpatient beds),1409.0,2586.0,0.0,350682.0,2464.0,0.0,0.0,100.0,0.0,0.0,0,161546.0,70.0,51.58721666666667,-1.2355166666666666,0,0,0,0,0,0,0,0,0,0,11.992551400978082
24_25,Mental Health (including Specialist services),1252.0,3130.0,0.0,95832.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,51.723725,-1.224375,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Community hospital (with inpatient beds),2955.0,6591.0,0.0,721202.0,3072.0,0.0,0.0,0.0,0.0,0.0,0,12251.0,70.0,51.61514705882353,-1.1267411764705884,0,0,0,0,0,0,0,0,0,0,9.413444467952665
24_25,Community hospital (with inpatient beds),1070.0,3209.0,250.0,248225.0,881.0,0.0,0.0,35.0,0.0,0.0,0,464786.0,90.0,51.593491666666665,-1.4307208333333332,0,0,0,0,0,0,0,0,0,0,13.049334515109765
24_25,Community hospital (with inpatient beds),3997.0,11991.0,0.0,551257.0,4309.0,0.0,0.0,80.0,0.0,0.0,0,1080896.0,58.0,51.7836,-1.4854,0,0,0,0,0,0,0,0,0,0,13.893301809935553
24_25,Community hospital (with inpatient beds),5235.0,9644.0,0.0,881226.0,2209.0,0.0,0.0,86.0,0.0,0.0,0,1299235.0,68.0,51.648575,-1.2559833333333332,0,0,0,0,0,0,0,0,0,0,14.07728695736526
24_25,Mental Health (including Specialist services),8110.0,24330.0,0.0,1389630.0,14931.0,0.0,0.0,4.0,0.0,0.0,0,1208047.0,10.0,51.8167,-0.8146,0,0,0,0,0,0,0,0,0,0,14.004516391786817
24_25,Non inpatient,2743.0,6858.0,0.0,291015.0,916.0,0.0,0.0,100.0,0.0,0.0,0,124304.0,80.0,51.78040000000001,-1.2171666666666667,0,0,0,0,0,0,0,0,0,0,11.730493501951253
24_25,Other Reportable Site,10101.0,23870.0,0.0,1095775.0,546.0,0.0,0.0,0.0,0.0,0.0,0,161233.0,42.6,51.78040000000001,-1.2171666666666667,0,0,0,0,0,0,0,0,0,0,11.99061200492871
24_25,General acute hospital,93070.0,285221.0,27770.0,29680356.0,147974.0,0.0,0.0,52.0,0.0,0.0,0,81960949.0,52.158,51.094766666666665,-1.8667555555555555,0,0,0,0,0,0,0,0,0,0,18.22175347228781
24_25,Non inpatient,2229.0,6241.0,0.0,36673.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,40.0,52.25,-0.8833,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Mixed service hospital,13129.0,36762.0,0.0,2071291.0,7990.0,0.0,0.0,80.0,0.0,0.0,0,1160704.0,70.114,52.3637,-0.6785,0,0,0,0,0,0,0,0,0,0,13.964538137092761
24_25,Non inpatient,925.0,2592.0,0.0,99859.0,169.0,0.0,0.0,100.0,0.0,0.0,0,115497.0,70.0,52.5290625,-0.63365,0,0,0,0,0,0,0,0,0,0,11.657008492776745
24_25,Learning Disabilities,851.0,2383.0,0.0,86553.0,426.0,0.0,0.0,10.0,0.0,0.0,0,129964.0,60.0,52.27582,-0.83308,0,0,0,0,0,0,0,0,0,0,11.775020462419379
24_25,Other Reportable Site,9510.0,16113.0,0.0,192416.0,1349.0,0.0,0.0,95.0,0.0,0.0,0,158752.0,43.736,52.3637,-0.6785,0,0,0,0,0,0,0,0,0,0,11.975104814214175
24_25,Non inpatient,3010.0,8429.0,0.0,322757.0,543.0,0.0,0.0,100.0,0.0,0.0,0,533215.0,40.0,52.25,-0.8833,0,0,0,0,0,0,0,0,0,0,13.18668187433835
24_25,Non inpatient,2252.0,6306.0,0.0,0.0,756.0,0.0,0.0,100.0,0.0,0.0,0,360042.0,40.0,52.25,-0.8833,0,0,0,0,0,0,0,0,0,0,12.793978747743818
24_25,Mental Health (including Specialist services),948.0,2655.0,0.0,263015.0,1621.0,0.0,0.0,20.0,0.0,0.0,0,49863.0,10.0,52.242575,-0.93795,0,0,0,0,0,0,0,0,0,0,10.817054578488687
24_25,Community hospital (with inpatient beds),2194.0,6144.0,0.0,573188.0,825.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,52.03436470588235,-1.1406117647058824,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,3249.0,6195.0,0.0,570636.0,3080.0,0.0,0.0,100.0,0.0,0.0,0,1375.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,7.226936018493289
24_25,Non inpatient,548.0,1244.0,0.0,5037.0,613.0,0.0,0.0,50.0,0.0,0.0,0,0.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,4779.0,11066.0,0.0,220629.0,4766.0,0.0,0.0,50.0,0.0,0.0,0,696106.0,74.656,51.5085,-0.1257,0,0,0,0,0,0,0,1,0,0,13.45325866313263
24_25,Specialist hospital (acute only),89014.0,189003.0,0.0,67661799.0,103293.0,0.0,0.0,75.0,0.0,1.0,1,13150746.0,32.539,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,16.391989121058295
24_25,Non inpatient,4073.0,10072.0,0.0,2103819.0,707.0,0.0,0.0,100.0,0.0,0.0,0,2255.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,7.721348612617949
24_25,Non inpatient,3824.0,9218.0,0.0,623981.0,3752.0,0.0,0.0,50.0,0.0,0.0,0,38194.0,10.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,10.55045989597546
24_25,General acute hospital,42454.0,118648.0,18022.0,9094658.0,33167.0,0.0,0.0,80.0,0.0,1.0,1,30209017.0,46.61500000000001,53.348733333333335,-1.12515,0,0,0,0,0,0,0,0,0,0,17.223651047041745
24_25,General acute hospital,108754.0,275670.0,93570.0,29066188.0,143189.0,0.0,0.0,26.0,0.0,3.0,0,116012147.0,71.648,53.5334,-1.1027,0,0,0,0,0,0,0,0,0,0,18.56920546772538
24_25,General acute hospital,15642.0,38832.0,6405.0,5531213.0,15650.0,0.0,0.0,73.0,0.0,0.0,0,5107369.0,43.346,53.4826,-1.304275,0,0,0,0,0,0,0,0,0,0,15.446195152584446
24_25,Other Reportable Site,1157.0,4393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,47.647,53.5334,-1.1027,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,1088.0,2380.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,51.53669,-0.0944,0,1,1,1,1,0,0,0,0,0,0.0
24_25,Non inpatient,1359.0,2917.0,0.0,0.0,12076.0,0.0,0.0,100.0,0.0,0.0,0,0.0,40.0,51.5333,0.0,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Specialist hospital (acute only),30546.0,65243.0,0.0,7533758.0,42356.0,0.0,0.0,70.0,0.0,0.0,0,5054549.0,91.0,51.5265,-0.0986,0,0,0,0,0,0,0,0,0,0,15.43579938570261
24_25,Non inpatient,2189.0,5473.0,0.0,0.0,1591.0,0.0,0.0,100.0,0.0,0.0,0,239975.0,20.0,51.53669,-0.0944,0,0,0,0,0,0,0,1,0,0,12.388294197323795
24_25,Other Reportable Site,1019.0,2748.0,0.0,195000.0,799.0,0.0,0.0,100.0,0.0,0.0,0,0.0,25.2,51.5265,-0.0986,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,557.0,1487.0,0.0,0.0,2314.0,0.0,0.0,100.0,0.0,0.0,0,0.0,60.0,51.6,-0.2166999999999999,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,899.0,2032.0,0.0,147966.0,435.0,0.0,0.0,0.0,0.0,0.0,0,151900.0,20.0,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,1,0,0,11.930984271840668
24_25,Non inpatient,554.0,1263.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0,1450.0,20.0,52.960240909090906,-0.3849454545454545,0,0,0,0,0,0,0,1,0,0,7.280008252884188
24_25,Unoccupied,555.0,1517.0,0.0,48444.0,60.0,0.0,0.0,0.0,0.0,0.0,0,190372.0,20.0,52.9255,-0.6468,1,0,0,0,0,0,0,1,0,0,12.15674058456119
24_25,Non inpatient,620.0,1545.0,0.0,95813.0,184.0,0.0,0.0,100.0,0.0,0.0,0,89200.0,20.0,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,11.398647529267592
24_25,Non inpatient,1266.0,2855.0,0.0,587200.0,700.0,0.0,0.0,40.0,0.0,0.0,0,563507.0,40.0,53.288,-0.6507473684210526,0,0,0,0,0,0,0,0,0,0,13.241936809344333
24_25,Mental Health (including Specialist services),6989.0,18129.0,0.0,711003.0,3217.0,0.0,0.0,30.0,0.0,0.0,0,5000.0,10.0,53.288,-0.6507473684210526,0,0,0,0,0,0,0,0,0,0,8.517393171418904
24_25,Non inpatient,837.0,1805.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0,105550.0,40.0,52.960240909090906,-0.3849454545454545,0,0,0,0,0,0,0,1,0,0,11.566949527414438
24_25,Non inpatient,894.0,2235.0,0.0,103563.0,260.0,0.0,0.0,0.0,0.0,0.0,0,14700.0,20.0,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,0,0,0,9.595670797663967
24_25,Mental Health (including Specialist services),3073.0,6944.0,0.0,1120632.0,4357.0,0.0,0.0,30.0,0.0,0.0,0,303950.0,33.4,53.18841538461538,-0.6413692307692307,0,0,0,0,0,0,0,0,0,0,12.624621783186262
24_25,Mental Health (including Specialist services),725.0,1811.0,0.0,244453.0,984.0,0.0,0.0,100.0,0.0,0.0,0,97650.0,20.0,52.963875,-0.0102499999999999,0,0,0,0,0,0,0,0,0,0,11.489155176907792
24_25,Non inpatient,857.0,1997.0,0.0,102546.0,276.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,53.164525,0.334425,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Mental Health (including Specialist services),6936.0,22243.0,0.0,0.0,6486.0,0.0,0.0,50.0,0.0,0.0,0,1856500.0,12.3,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,0,0,0,14.43420409124712
24_25,Mental Health (including Specialist services),861.0,1906.0,0.0,351095.0,740.0,0.0,0.0,0.0,0.0,0.0,0,162450.0,33.400000000000006,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,0,0,0,11.998131696818527
24_25,Mental Health (including Specialist services),743.0,1676.0,0.0,208927.0,1791.0,0.0,0.0,100.0,0.0,0.0,0,330948.0,36.0,53.288,-0.6507473684210526,0,0,0,0,0,0,0,0,0,0,12.709719563938032
24_25,Non inpatient,560.0,1280.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0,3150.0,20.0,52.960240909090906,-0.3849454545454545,0,0,0,0,0,0,0,1,0,0,8.055475141757274
24_25,Mental Health (including Specialist services),2974.0,10408.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,746700.0,24.200000000000003,52.963875,-0.0102499999999999,0,1,1,1,1,0,0,0,0,0,13.523420116248824
24_25,Non inpatient,1350.0,3225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150725.0,11.4,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,11.923218897935033
24_25,Mental Health (including Specialist services),1330.0,3082.0,0.0,308779.0,1156.0,0.0,0.0,100.0,0.0,0.0,0,131700.0,73.0,52.960240909090906,-0.3849454545454545,0,0,0,0,0,0,0,0,0,0,11.788289480716973
24_25,Non inpatient,812.0,2780.0,0.0,121295.0,52.0,0.0,0.0,100.0,0.0,0.0,0,149450.0,100.0,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,11.914723858890769
24_25,Other Reportable Site,3503.0,10279.0,0.0,365917.0,3573.0,0.0,0.0,50.0,0.0,0.0,0,577072.0,45.745000000000005,53.12072222222222,-0.3503583333333333,0,0,0,0,0,0,0,0,0,0,13.265724053952175
24_25,Non inpatient,1131.0,2780.0,0.0,0.0,309.0,0.0,0.0,100.0,0.0,0.0,0,111850.0,70.0,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,11.624922907423683
24_25,Non inpatient,1060.0,2603.0,0.0,193420.0,115.0,0.0,0.0,100.0,0.0,0.0,0,211300.0,60.0,52.661937037037035,-0.4629999999999999,0,0,0,0,0,0,0,0,0,0,12.261038936200617
24_25,Non inpatient,937.0,2113.0,0.0,83515.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,20700.0,70.0,52.963875,-0.0102499999999999,0,0,1,0,0,0,0,0,0,0,9.937937287265354
24_25,General acute hospital,99408.0,308384.0,21100.0,46790973.0,217669.0,0.0,0.0,90.0,0.0,33.0,0,107759760.0,43.1,51.37172,0.5584199999999999,0,0,0,0,0,0,0,0,0,0,18.49541487217231
24_25,Other Reportable Site,916.0,2842.0,0.0,245145.0,479.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,51.37172,0.5584199999999999,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Specialist hospital (acute only),27630.0,71822.0,15763.0,3286527.0,23925.0,0.0,0.0,52.0,0.0,12.0,0,21296300.0,69.0,51.11741818181818,-0.0221727272727272,0,0,0,0,0,0,0,0,0,0,16.874043953626835
24_25,Non inpatient,1212.0,2709.0,0.0,56100.0,455.0,0.0,0.0,100.0,0.0,0.0,0,1127530.0,40.0,51.44698000000001,0.0542799999999999,0,0,0,0,0,0,0,0,0,0,13.935540844437767
24_25,Mental Health (including Specialist services),7587.0,17171.0,0.0,1190280.0,10988.0,0.0,0.0,100.0,0.0,0.0,0,395406.0,31.9,51.42953333333333,0.2391,0,0,0,0,0,0,0,0,0,0,12.887670893153247
24_25,Mental Health (including Specialist services),1227.0,2769.0,0.0,186235.0,523.0,0.0,0.0,100.0,0.0,0.0,0,1119074.0,70.0,51.362210000000005,0.09043,0,0,0,0,0,0,0,0,0,0,13.928013009176732
24_25,Mixed service hospital,11566.0,25281.0,0.0,1018034.0,5115.0,0.0,0.0,100.0,0.0,0.0,0,6618814.0,73.1,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,0,0,0,15.70542690886909
24_25,Mixed service hospital,6111.0,13448.0,0.0,824001.0,0.0,0.0,0.0,100.0,0.0,0.0,0,5970391.0,84.0,51.486900000000006,0.1075,0,0,0,0,0,0,0,0,0,0,15.602323144854696
24_25,Mental Health (including Specialist services),909.0,2035.0,0.0,123467.0,703.0,0.0,0.0,100.0,0.0,0.0,0,186791.0,40.0,51.4842,0.0339,0,0,0,0,0,0,0,0,0,0,12.137750977307334
24_25,Non inpatient,890.0,2021.0,0.0,147212.0,0.0,0.0,0.0,100.0,0.0,0.0,0,427139.0,70.0,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,0,0,0,12.964867107325974
24_25,Non inpatient,747.0,1645.0,0.0,55456.0,758.0,0.0,0.0,80.0,0.0,0.0,0,567086.0,20.0,51.370025,0.02375,0,0,0,0,0,0,0,0,0,0,13.248268010092746
24_25,Non inpatient,1109.0,2433.0,0.0,153715.0,0.0,0.0,0.0,100.0,0.0,0.0,0,104000.0,100.0,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,0,0,0,11.552155793461898
24_25,Community hospital (with inpatient beds),22004.0,49290.0,0.0,2436549.0,40018.0,3963781.0,0.0,90.0,0.0,0.0,0,13362501.0,52.165,51.42246666666667,0.1107,0,0,0,0,0,0,0,0,0,0,16.407962983988018
24_25,Non inpatient,3068.0,6811.0,0.0,479172.0,2419.0,0.0,0.0,90.0,0.0,0.0,0,2164000.0,96.5,51.4831,0.1748,0,0,0,0,0,0,0,0,0,0,14.58746938105561
24_25,Other Reportable Site,2110.0,4767.0,0.0,316273.0,788.0,0.0,0.0,100.0,0.0,0.0,0,508005.0,51.112,51.42953333333333,0.2391,0,0,0,0,0,0,0,0,0,0,13.13824853751449
24_25,Non inpatient,2001.0,4481.0,0.0,237817.0,0.0,0.0,0.0,100.0,0.0,0.0,0,1530302.0,100.0,51.42953333333333,0.2391,0,0,0,0,0,0,0,1,0,0,14.240976312977127
24_25,Specialist hospital (acute only),33214.0,100606.0,0.0,18830740.0,27522.0,0.0,0.0,98.0,0.0,0.0,0,14433917.0,79.95400000000001,51.487975000000006,-0.165875,0,0,0,0,0,0,0,0,0,0,16.485091411567318
24_25,Specialist hospital (acute only),56179.0,168537.0,0.0,30159517.0,62137.0,0.0,0.0,97.0,0.0,0.0,0,28271895.0,41.91,51.351,-0.1994,0,0,0,0,0,0,0,0,0,0,17.157378794983632
24_25,Specialist hospital (acute only),2495.0,7485.0,0.0,189191.0,1142.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Other Reportable Site,996.0,2989.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,77.848,51.487975000000006,-0.165875,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Specialist hospital (acute only),60043.0,131342.0,38247.0,1038200.0,78050.0,0.0,0.0,80.0,0.0,23.0,0,41810903.0,63.548,52.4814,-1.8998,0,0,0,0,0,0,0,0,0,0,17.548667724720627
24_25,Mental Health (including Specialist services),3019.0,7022.0,0.0,719628.0,3212.0,0.0,0.0,100.0,0.0,2.0,0,1695018.0,36.4,52.442,-1.88385,0,0,0,0,0,0,0,0,0,0,14.34320450817339
24_25,Specialist hospital (acute only),27324.0,61272.0,22681.0,13022850.0,42352.0,0.0,0.0,90.0,0.0,13.0,1,28214688.0,59.3,52.4623,-1.9212,0,0,0,0,0,0,0,0,0,0,17.15535328681887
24_25,Other Reportable Site,1050.0,2596.0,0.0,125079.0,170.0,0.0,0.0,90.0,0.0,1.0,0,478146.0,70.0,52.4814,-1.8998,0,0,0,0,0,0,0,0,0,0,13.077673495576263
24_25,General acute hospital,95015.0,190028.0,0.0,25220805.0,117364.0,0.0,0.0,70.0,0.0,0.0,0,16664777.0,39.736,51.4876,-0.1694,0,0,0,0,0,0,0,0,0,0,16.628807948303113
24_25,General acute hospital,45760.0,91518.0,0.0,17460595.0,216056.0,0.0,0.0,85.0,0.0,0.0,0,6026543.0,38.887,51.4752,-0.3425,0,0,0,0,0,0,0,0,0,0,15.611684270070748
24_25,Other Reportable Site,656.0,1311.0,0.0,0.0,89.0,0.0,0.0,60.0,0.0,0.0,0,0.0,40.0,51.4876,-0.1694,0,0,0,0,0,0,0,0,0,0,0.0
24_25,General acute hospital,52183.0,140253.0,59.0,12867178.0,128562.0,0.0,0.0,99.0,0.0,3.0,0,64961843.0,48.072,51.779333333333334,0.0966666666666666,0,0,0,0,0,0,0,0,0,0,17.989310640114308
24_25,Other Reportable Site,435.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,51.681999999999995,51.779333333333334,0.0966666666666666,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,914.0,1215.0,0.0,314538.0,600.0,0.0,0.0,0.0,0.0,0.0,0,939515.0,100.0,51.5625,-0.074,0,0,0,0,0,0,0,0,0,0,13.753120128025927
24_25,Other inpatient,2448.0,5993.0,0.0,359810.0,3148.0,0.0,0.0,60.0,0.0,0.0,0,948909.0,20.0,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,13.763069236424604
24_25,General acute hospital,59775.0,139348.0,0.0,15687423.0,112999.0,0.0,0.0,57.0,0.0,2.0,2,129880613.0,46.7,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,18.68212623262846
24_25,Other Reportable Site,1754.0,4421.0,0.0,179729.0,1572.0,0.0,0.0,0.0,0.0,0.0,0,214303.0,23.4,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,12.275150846709776
24_25,Mental Health (including Specialist services),2571.0,6909.0,0.0,0.0,571.0,0.0,0.0,100.0,0.0,0.0,0,288720.0,80.0,51.4223,-0.3305,0,0,0,0,0,0,0,0,0,0,12.573216102873985
24_25,Mental Health (including Specialist services),53794.0,151698.0,0.0,6596293.0,35370.0,0.0,0.0,80.0,0.0,0.0,0,8208906.0,15.68,51.4307,-0.1647,0,0,0,0,0,0,0,0,0,0,15.920730342237114
24_25,Mental Health (including Specialist services),7066.0,19926.0,0.0,1772730.0,7291.0,0.0,0.0,60.0,0.0,0.0,0,2548095.0,22.317,51.38595,-0.2898,0,0,0,0,0,0,0,0,0,0,14.750856971573551
24_25,Mental Health (including Specialist services),652.0,1751.0,0.0,53613.0,296.0,0.0,0.0,60.0,0.0,0.0,0,0.0,40.0,51.4223,-0.3305,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Mental Health (including Specialist services),2170.0,6119.0,0.0,322598.0,1778.0,0.0,0.0,60.0,0.0,0.0,0,270021.0,10.0,51.367,-0.1538333333333333,0,0,0,0,0,0,0,0,0,0,12.506258716142558
24_25,Other Reportable Site,2437.0,6872.0,0.0,84234.0,277.0,0.0,0.0,100.0,0.0,0.0,0,30690.0,25.871,51.4307,-0.1647,0,0,0,0,0,0,0,0,0,0,10.33172473098649
24_25,Non inpatient,10861.0,23526.0,6263.0,1442410.0,6667.0,0.0,0.0,35.0,0.0,0.0,0,11532054.0,88.47999999999999,54.9621,-1.6017,0,0,0,0,0,0,0,0,0,0,16.26064110706655
24_25,General acute hospital,86159.0,232629.0,38639.0,20545066.0,97120.0,0.0,0.0,80.0,0.0,0.0,0,62360526.0,40.811,54.9313,-1.5855,0,0,0,0,0,0,0,0,0,0,17.948443053048223
24_25,Other Reportable Site,865.0,2336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.92,54.9313,-1.5855,0,0,0,0,0,0,0,0,0,0,0.0
24_25,General acute hospital,193060.0,377979.0,37915.0,69971417.0,250110.0,0.0,0.0,60.0,0.0,24.0,59,140654514.0,58.443,53.7965,-1.5478,0,0,0,0,0,0,0,0,0,0,18.761817193344744
24_25,General acute hospital,238197.0,504738.0,42853.0,140623112.0,410058.0,0.0,1533630.0,58.0,0.0,7.0,103,93003694.0,45.548,53.80605,-1.5135999999999998,0,0,0,0,0,0,0,0,0,0,18.34814978151106
24_25,Non inpatient,17717.0,57234.0,4945.0,5466966.0,21924.0,0.0,0.0,60.0,0.0,0.0,1,14582502.0,62.672,53.8486,-1.4444333333333332,0,0,0,0,0,0,0,0,0,0,16.49533294333595
