site_code,site_name,post_code,trust_code,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,site_type_Community hospital (with inpatient beds),site_type_General acute hospital,site_type_Learning Disabilities,site_type_Mental Health (including Specialist services),site_type_Mental Health and Learning Disabilities,site_type_Mixed service hospital,site_type_Non inpatient,site_type_Other Reportable Site,site_type_Other inpatient,site_type_Specialist hospital (acute only),site_type_Support Facility,site_type_Unoccupied,year_2021_22,year_22_23,year_23_24,year_24_25
RY604,BEESTON HILL COMMUNITY HEALTH CENTRE,LS11 8LH,RY6,1396.0,4594.0,0.0,229673.0,1146.5,0.0,0.0,95.0,0.0,0.0,0,,10.0,53.7667,-1.5667,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY606,BRAMLEY CLINIC,LS13 3EJ,RY6,753.0,1882.0,0.0,165169.0,562.0,0.0,0.0,60.0,0.0,0.0,0,45500.0,60.0,53.8107,-1.6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY607,BURMANTOFTS HEALTH CENTRE,LS9 7ST,RY6,846.0,1910.0,0.0,257216.0,3159.0,0.0,0.0,60.0,0.0,0.0,0,66600.0,70.0,53.80605,-1.5135999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY610,CHAPELTOWN HEALTH CENTRE,LS7 4BB,RY6,1077.0,2667.0,0.0,290102.0,2326.0,0.0,0.0,85.0,0.0,0.0,0,61000.0,60.0,53.829,-1.5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY612,ST MARY'S HOSPITAL CRU,LS12 3QE,RY6,512.0,1187.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,90.0,53.7913,-1.5972,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY616,EAST LEEDS HEALTH CENTRE,LS9 9EF,RY6,1235.0,4067.0,0.0,229673.0,1146.5,0.0,0.0,93.0,0.0,0.0,0,,10.0,53.80605,-1.5135999999999998,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY621,HALTON CLINIC,LS15 7HR,RY6,597.0,1469.0,0.0,134813.0,1049.0,0.0,0.0,60.0,0.0,0.0,0,41500.0,60.0,53.81088333333333,-1.4424166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY625,HOLT PARK HEALTH CENTRE,LS16 7QD,RY6,432.0,1093.0,0.0,73310.0,612.0,0.0,0.0,60.0,0.0,0.0,0,116500.0,60.0,53.868475,-1.5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY627,HUNSLET HEALTH CENTRE,LS10 2PT,RY6,813.0,1982.0,0.0,188381.0,1080.0,0.0,0.0,60.0,0.0,0.0,0,19250.0,60.0,53.7496,-1.5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY628,KIPPAX HEALTH CENTRE,LS25 7QT,RY6,793.0,1750.0,0.0,229673.0,1146.5,0.0,0.0,50.0,0.0,0.0,0,,10.0,53.78189999999999,-1.2830333333333332,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY629,KIRKSTALL HEALTH CENTRE,LS5 3DB,RY6,754.0,1862.0,0.0,126487.0,1367.0,0.0,0.0,60.0,0.0,0.0,0,38500.0,40.0,53.8158,-1.6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY633,MEANWOOD HEALTH CENTRE,LS6 4JN,RY6,663.0,1496.0,0.0,244447.0,1675.0,0.0,0.0,60.0,0.0,0.0,0,89500.0,70.0,53.8201,-1.5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY634,MIDDLETON COMMUNITY HEALTH CENTRE,LS10 4HT,RY6,1322.0,4210.0,0.0,229673.0,1146.5,0.0,0.0,95.0,0.0,0.0,0,,10.0,53.7496,-1.5494,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY635,MORLEY HEALTH CENTRE,LS27 9NB,RY6,1220.0,2999.0,0.0,266932.0,1026.0,0.0,0.0,20.0,0.0,0.0,0,1190500.0,40.0,53.753566666666664,-1.6059333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY640,PARKSIDE COMMUNITY HEALTH CENTRE,LS11 5LQ,RY6,1503.0,4804.0,0.0,229673.0,1146.5,0.0,0.0,99.0,0.0,0.0,0,,10.0,53.7667,-1.5667,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY641,PUDSEY HEALTH CENTRE,LS28 7XP,RY6,570.0,1448.0,0.0,178680.0,1119.0,0.0,0.0,90.0,0.0,0.0,0,40000.0,40.0,53.81066666666667,-1.6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY642,REGINALD CENTRE,LS7 3EX,RY6,1198.0,3945.0,0.0,229673.0,1146.5,0.0,0.0,95.0,0.0,0.0,0,,10.0,53.829,-1.5383,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY644,ROTHWELL HEALTH CENTRE,LS26 0UE,RY6,588.0,1375.0,0.0,166599.0,743.0,0.0,0.0,75.0,0.0,0.0,0,62750.0,40.0,53.7504,-1.4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY645,RUTLAND LODGE MEDICAL PRACTICE,LS7 3RA,RY6,656.0,1848.0,0.0,229673.0,1146.5,0.0,0.0,44.0,0.0,0.0,0,,20.0,53.829,-1.5383,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY646,SEACROFT CLINIC,LS14 6JD,RY6,728.0,1830.0,0.0,0.0,634.0,0.0,0.0,95.0,0.0,0.0,0,35000.0,60.0,53.8486,-1.4444333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY650,ST GEORGES CENTRE,LS10 4UZ,RY6,1794.0,4424.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,53.7496,-1.5494,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY654,THORNTON MEDICAL CENTRE,LS12 1JE,RY6,329.0,810.0,0.0,121895.0,259.0,0.0,0.0,100.0,0.0,0.0,0,,10.0,53.7913,-1.5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY656,WETHERBY HEALTH CENTRE,LS22 6JS,RY6,1792.0,5461.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,,10.0,53.94204,-1.39838,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY659,WOODHOUSE HEALTH CENTRE,LS6 2SF,RY6,673.0,2279.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,,10.0,53.8201,-1.5704,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY660,WOODSLEY ROAD HEALTH CENTRE,LS6 1SG,RY6,600.0,1506.0,0.0,95713.0,1383.0,0.0,0.0,60.0,0.0,0.0,0,200500.0,60.0,53.8201,-1.5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY661,WORTLEY BECK HEALTH CENTRE,LS12 5SG,RY6,1207.0,3543.0,0.0,229673.0,1146.5,0.0,0.0,92.0,0.0,0.0,0,,10.0,53.7913,-1.5972,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY662,YEADON HEALTH CENTRE,LS19 7PS,RY6,1600.0,5120.0,0.0,229673.0,1146.5,0.0,0.0,96.0,0.0,0.0,0,,10.0,53.85980000000001,-1.68575,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY6ORS,OTHER REPORTABLE SITES,LS6 2WE,RY6,1374.0,3647.0,0.0,237997.0,954.0,0.0,0.0,50.0,0.0,0.0,0,3368550.0,46.056,53.8201,-1.5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
B1H3Y,MARINE LAKE HEALTH AND WELLBEING CENTRE,CH48 5AA,RY7,2125.0,4887.0,0.0,100978.0,576.0,0.0,0.0,100.0,0.0,0.0,1,17596.0,0.0,53.369283333333335,-3.1656833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
G8H0K,FENDER WAY,CH43 9QS,RY7,583.0,1340.0,0.0,84070.0,357.0,0.0,0.0,100.0,0.0,0.0,0,0.0,60.0,53.384233333333334,-3.0624333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY701,ST CATHERINE'S HOSPITAL,CH42 0LQ,RY7,11038.0,25387.0,0.0,947950.0,7827.0,0.0,0.0,100.0,0.0,0.0,0,201615.0,10.0,53.378899999999994,-3.0139666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY703,MINOR INJURIES BUILDING,CH44 5UF,RY7,3552.0,8170.0,0.0,930859.0,808.0,0.0,0.0,100.0,0.0,0.0,0,79314.0,17.4,53.4232,-3.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY7ORS,OTHER REPORTABLE SITES,CH42 0LQ,RY7,4953.0,4993.0,0.0,260717.0,977.0,0.0,0.0,100.0,0.0,0.0,0,97017.0,73.77000000000001,53.378899999999994,-3.0139666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
H9K6D,BAKEWELL INTEGRATED HEALTH HUB,DE45 1AB,RY8,1417.0,3543.0,0.0,31649.0,497.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,53.21575555555555,-1.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY857,FLORENCE NIGHTINGALE COMMUNITY HOSPITAL,DE1 2QY,RY8,1557.0,3893.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,52.9228,-1.4766,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY87R,REPTON HEALTH CENTRE,DE65 6SH,RY8,547.0,1368.0,0.0,124583.0,212.0,0.0,0.0,50.0,0.0,0.0,0,0.0,92.0,52.86837692307692,-1.6102846153846155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY87T,SWADLINCOTE HEALTH CENTRE,DE11 0AE,RY8,790.0,1975.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,52.7698,-1.5538777777777777,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY87V,ST OSWALD'S HOSPITAL,DE6 1DR,RY8,3098.0,7745.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,52.98940476190476,-1.7187920634920637,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8AE,WHITWORTH HOSPITAL,DE4 2JD,RY8,3159.0,7898.0,0.0,942353.0,838.0,0.0,0.0,75.0,0.0,0.0,0,745040.0,68.3,53.14371818181818,-1.5856424242424243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8AH,BUXTON HOSPITAL,SK17 9NJ,RY8,2377.0,5943.0,0.0,759215.0,2097.0,0.0,0.0,45.0,0.0,0.0,0,3484800.0,100.0,53.214995238095234,-1.8237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8AJ,WALTON HOSPITAL,S40 3HW,RY8,9186.0,2297.0,0.0,1795247.0,7141.0,0.0,0.0,85.0,0.0,0.0,0,2549052.0,52.9,53.234,-1.4462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8AK,ASH GREEN,S42 7JE,RY8,3438.0,8595.0,0.0,993580.0,1936.0,0.0,0.0,80.0,0.0,0.0,0,1263739.0,20.0,53.21066,-1.4471733333333332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8DC,ALFRETON PRIMARY CARE CENTRE,DE55 7AH,RY8,1282.0,3205.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,53.11225263157895,-1.388221052631579,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8DE,BABINGTON HOSPITAL,DE56 1WH,RY8,3224.0,8060.0,0.0,1168608.0,1333.0,0.0,0.0,30.0,0.0,0.0,0,,100.0,53.015025,-1.52279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8DF,HEANOR MEMORIAL HOSPITAL,DE75 7EA,RY8,886.0,2215.0,0.0,182848.0,391.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,53.012919999999994,-1.34714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8DG,RIPLEY HOSPITAL,DE5 3HE,RY8,4107.0,10268.0,0.0,767263.0,2018.0,0.0,0.0,90.0,0.0,0.0,0,1330878.0,49.0,53.04383333333333,-1.401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8GM,ECKINGTON HEALTH CENTRE,S21 4BZ,RY8,628.0,1570.0,0.0,80007.0,299.0,0.0,0.0,50.0,0.0,0.0,0,60500.0,20.0,53.3123,-1.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8NC,BUXTON HEALTH CENTRE,SK17 6HL,RY8,761.0,1903.0,0.0,178653.0,975.0,0.0,0.0,40.0,0.0,0.0,0,871200.0,70.0,53.214995238095234,-1.8237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8NF,CHAPEL HEALTH CENTRE,SK23 0RH,RY8,557.0,1393.0,0.0,149513.0,570.0,0.0,0.0,50.0,0.0,0.0,0,302718.0,40.0,53.33156666666667,-1.9448333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8NM,SHIREBROOK HEALTH CENTRE,NG20 8AJ,RY8,815.0,2038.0,0.0,161118.0,271.0,0.0,0.0,50.0,0.0,0.0,0,568173.0,70.0,53.21734,-1.18344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8NP,KILLAMARSH CLINIC,S21 1FY,RY8,518.0,1295.0,0.0,56070.0,255.0,0.0,0.0,40.0,0.0,0.0,0,109505.0,60.0,53.3123,-1.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8NR,CLAY CROSS HOSPITAL,S45 9NZ,RY8,3079.0,7698.0,0.0,942489.0,1799.0,0.0,0.0,75.0,0.0,0.0,0,580941.0,40.0,53.1615875,-1.400425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8NW,CAVENDISH HOSPITAL,SK17 6TE,RY8,2980.0,7450.0,0.0,791390.0,2749.0,0.0,0.0,50.0,0.0,0.0,0,2441748.0,61.0,53.214995238095234,-1.8237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8ORS,OTHER REPORTABLE SITES,DE45 1AD,RY8,4571.0,11428.0,0.0,321876.0,1936.0,0.0,0.0,0.0,0.0,0.0,0,719702.0,43.3,53.21575555555555,-1.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
RY8RH,ILKESTON HOSPITAL,DE7 8LN,RY8,10104.0,25260.0,0.0,2999546.0,10293.0,0.0,0.0,90.0,0.0,0.0,0,7506390.0,56.0,52.96913846153846,-1.3667846153846157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY8RK,LONG EATON HEALTH CENTRE,NG10 1RY,RY8,1493.0,3733.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,52.901475,-1.287175,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY8RL,WHEATBRIDGE ROAD HEALTH VILLAGE,S40 2AB,RY8,698.0,1745.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,53.234,-1.4462,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY904,TEDDINGTON HEALTH & SOCIAL CARE CENTRE,TW11 0LR,RY9,1261.0,3279.0,0.0,0.0,2811.0,0.0,0.0,100.0,0.0,0.0,0,156441.0,10.0,51.4223,-0.3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY908,THAMES HOUSE,TW11 8HU,RY9,1825.0,4745.0,0.0,42142.0,1311.0,0.0,0.0,100.0,0.0,0.0,0,998597.0,20.0,51.4223,-0.3305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RY922,TEDDINGTON MEMORIAL HOSPITAL,TW11 0JL,RY9,4681.0,12121.0,0.0,872213.0,2811.0,0.0,0.0,98.0,0.0,0.0,0,3074348.0,68.0,51.4223,-0.3305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RY9ORS,OTHER REPORTABLE SITES,TW11 8HU,RY9,1915.0,7915.0,0.0,175943.0,2770.0,0.0,0.0,95.0,0.0,0.0,0,884496.0,59.599999999999994,51.4223,-0.3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
P9Q2M,SANDWELL HUB,B69 2GR,RYA,9577.0,18188.0,0.0,399541.0,16256.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,52.5,-2.0167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA05,"MILLENNIUM POINT, DUDLEY",DY5 1LX,RYA,3036.0,5137.0,0.0,216638.0,5026.0,0.0,0.0,100.0,0.0,0.0,0,8000.0,20.0,52.490875,-2.119025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA06,"NAVIGATION POINT, DUDLEY",DY5 1LX,RYA,3300.0,5584.0,0.0,12654.0,658.0,0.0,0.0,100.0,0.0,0.0,0,0.0,10.0,52.490875,-2.119025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA0A,STOKE HUB,ST1 5NP,RYA,3438.0,7463.0,0.0,239655.0,3299.0,0.0,0.0,100.0,0.0,0.0,0,7000.0,0.0,53.0249,-2.1739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA0C,DUDLEY ACADEMY,DY5 1LQ,RYA,2200.0,5660.0,0.0,178925.0,1042.0,0.0,0.0,60.0,0.0,0.0,0,0.0,60.0,52.490875,-2.119025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA0D,BODMIN ROAD PTS,CV2 5DB,RYA,1112.0,492.0,0.0,7805.0,0.0,0.0,0.0,60.0,0.0,0.0,0,3700.0,10.0,52.424525,-1.459175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA0F,WARRINGTON PTS,WA2 8JA,RYA,1098.0,360.0,0.0,39811.0,208.0,0.0,0.0,30.0,0.0,0.0,0,2000.0,40.0,53.416066666666666,-2.5810333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA0G,FRANKLEY PTS,B45 0LD,RYA,2048.0,711.0,0.0,89565.0,0.0,0.0,0.0,70.0,0.0,0.0,0,1500.0,20.0,52.379380000000005,-2.0087200000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA0H,GRAVELLY PTS,B24 8HZ,RYA,1250.0,259.0,0.0,1625.0,687.0,0.0,0.0,50.0,0.0,0.0,0,1000.0,40.0,52.526349999999994,-1.809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA0J,ELLESMERE PORT PTS,CH65 3AW,RYA,1342.0,635.0,0.0,0.0,505.0,0.0,0.0,50.0,0.0,0.0,0,0.0,20.0,53.2787,-2.9013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA20,DUDLEY AMBULANCE STATION,DY1 3BB,RYA,2394.0,2603.0,0.0,240561.0,2956.0,0.0,0.0,100.0,0.0,0.0,0,18000.0,40.0,52.5,-2.0833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA40,HEREFORD AMBULANCE STATION,HR2 8BH,RYA,2746.0,2413.0,0.0,0.0,2986.0,0.0,0.0,100.0,0.0,0.0,0,15000.0,59.0,51.98334078947369,-2.796544736842105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA49,WORCESTER AMBULANCE STATION,WR5 2NL,RYA,2642.0,4818.0,0.0,196012.0,733.0,0.0,0.0,100.0,0.0,0.0,0,11000.0,70.0,52.1651,-2.1974428571428573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYA68,STAFFORDSHIRE LOCALITY HEADQUARTERS - TOLLGATE,ST16 3HS,RYA,2179.0,3636.0,0.0,0.0,4281.0,0.0,0.0,100.0,0.0,0.0,0,15000.0,60.0,52.8052,-2.1164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYAGC,LICHFIELD HUB,WS13 7SH,RYA,1684.0,3326.0,0.0,201294.0,1994.0,0.0,0.0,100.0,0.0,0.0,0,6000.0,10.0,52.6953,-1.8076555555555551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYAORS,OTHER REPORTABLE SITES,DY5 1LX,RYA,7200.0,14724.0,0.0,293574.0,2764.0,0.0,0.0,80.0,0.0,0.0,0,159000.0,36.6,52.490875,-2.119025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
RYAX1,SHREWSBURY HUB,SY3 9EA,RYA,2179.0,3636.0,0.0,97654.0,1903.0,0.0,0.0,100.0,0.0,0.0,0,2000.0,10.0,52.69885714285714,-2.7749142857142854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYAX2,WILLENHALL HUB,WV12 4HD,RYA,2380.0,4963.0,0.0,201659.0,561.0,0.0,0.0,100.0,0.0,0.0,0,27000.0,10.0,52.606,-2.0406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYAX3,COVENTRY HUB,CV6 6JR,RYA,3169.0,6843.0,0.0,166598.0,248.0,0.0,0.0,100.0,0.0,0.0,0,39000.0,10.0,52.4414,-1.4998714285714283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYAX4,ERDINGTON HUB,B24 0QY,RYA,3034.0,6516.0,0.0,188487.0,3012.0,0.0,0.0,100.0,0.0,0.0,0,25000.0,10.0,52.526349999999994,-1.809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYAX5,WARWICK HUB,CV34 6JE,RYA,1684.0,3326.0,0.0,167849.0,628.0,0.0,0.0,100.0,0.0,0.0,0,59000.0,10.0,52.28345,-1.58235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYAX6,BIRMINGHAM HUB WEST,B31 5HE,RYA,2322.0,4928.0,0.0,184781.0,160.0,0.0,0.0,100.0,0.0,0.0,0,14400.0,10.0,52.40835,-1.975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M7J0K,NORWICH CENTRAL AVENUE,NR7 0HR,RYC,1023.0,2434.0,0.0,229673.0,1146.5,0.0,0.0,99.0,0.0,0.0,0,,10.0,52.64305,1.3373,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYC02,BARTON MILLS AMBULANCE STATION,IP28 6AE,RYC,1238.0,2946.0,0.0,0.0,788.0,0.0,0.0,99.0,3.0,0.0,0,288416.0,40.0,52.3105875,0.577525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYC05,CAMBRIDGE AMBULANCE STATION,CB2 2QP,RYC,1098.0,2613.0,0.0,366588.0,427.0,0.0,0.0,99.0,0.0,0.0,0,742555.0,60.0,52.18965000000001,0.1240214285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYC0G,BEDFORD LAKEVIEW HOUSE,MK44 3WH,RYC,1533.0,3650.0,0.0,229673.0,1146.5,0.0,0.0,99.0,0.0,0.0,0,,20.0,52.205606060606065,-0.4204878787878788,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RYC48,"WAVENEY DEPOT, GORLESTON",NR31 7RQ,RYC,2195.0,5225.0,0.0,179321.0,1652.0,0.0,0.0,99.0,0.0,0.0,0,405460.0,20.0,52.572785714285715,1.7042857142857142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
